date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:10:21	24960/24960	---M--	200	added ('OK')	image/jpeg	etag:%226180-555a5652ec969%22	http://templates.majesticthemes.com/recipepress/images/temp-images/main-recipe7.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/main-recipe7.jpg	(from http://templates.majesticthemes.com/recipepress/variation5.html)
12:10:25	23941/23941	---M--	200	added ('OK')	image/jpeg	etag:%225d85-555a551a30591%22	http://templates.majesticthemes.com/recipepress/images/temp-images/add-side.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/add-side.jpg	(from http://templates.majesticthemes.com/recipepress/variation5.html)
12:10:27	274777/274777	---M--	200	added ('OK')	image/jpeg	etag:%2243159-555a57a9f1f23%22	http://templates.majesticthemes.com/recipepress/images/temp-images/slider-var3.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/slider-var3.jpg	(from http://templates.majesticthemes.com/recipepress/variation4.html)
12:10:27	275551/275551	---M--	200	added ('OK')	image/jpeg	etag:%224345f-555a57892e0d5%22	http://templates.majesticthemes.com/recipepress/images/temp-images/slider-var3-1.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/slider-var3-1.jpg	(from http://templates.majesticthemes.com/recipepress/variation4.html)
12:10:37	72313/72313	---M--	200	added ('OK')	image/jpeg	etag:%2211a79-555a5626dcc7d%22	http://templates.majesticthemes.com/recipepress/images/temp-images/listing-1.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/listing-1.jpg	(from http://templates.majesticthemes.com/recipepress/recipe-listing.html)
12:10:38	66688/66688	---M--	200	added ('OK')	image/jpeg	etag:%2210480-555a5629e0487%22	http://templates.majesticthemes.com/recipepress/images/temp-images/listing-2.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/listing-2.jpg	(from http://templates.majesticthemes.com/recipepress/recipe-listing.html)
12:10:38	66296/66296	---M--	200	added ('OK')	image/jpeg	etag:%22102f8-555a5631446af%22	http://templates.majesticthemes.com/recipepress/images/temp-images/listing-3.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/listing-3.jpg	(from http://templates.majesticthemes.com/recipepress/recipe-listing.html)
12:10:38	3309/3309	---M-Z	200	added ('OK')	text/css	etag:%22ced-555a57e6d8674-gzip%22	http://templates.majesticthemes.com/recipepress/js/flexslider/flexslider.css	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/js/flexslider/flexslider.css	(from http://templates.majesticthemes.com/recipepress/recipe-detail.html)
12:10:40	5572/5572	---M--	200	added ('OK')	image/jpeg	etag:%2215c4-555a57648d1f0%22	http://templates.majesticthemes.com/recipepress/images/temp-images/slider-detail-thumb.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/slider-detail-thumb.jpg	(from http://templates.majesticthemes.com/recipepress/recipe-detail.html)
12:10:46	38321/38321	---M--	200	added ('OK')	image/jpeg	etag:%2295b1-555a57ae2b06c%22	http://templates.majesticthemes.com/recipepress/images/temp-images/step1.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/step1.jpg	(from http://templates.majesticthemes.com/recipepress/recipe-detail.html)
12:10:50	88714/88714	---M--	200	added ('OK')	image/jpeg	etag:%2215a8a-555a563f84740%22	http://templates.majesticthemes.com/recipepress/images/temp-images/listing-4.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/listing-4.jpg	(from http://templates.majesticthemes.com/recipepress/recipe-listing.html)
12:10:57	126361/126361	---M--	200	added ('OK')	image/jpeg	etag:%221ed99-555a56e04b62d%22	http://templates.majesticthemes.com/recipepress/images/temp-images/slide-recipe-detail.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/slide-recipe-detail.jpg	(from http://templates.majesticthemes.com/recipepress/recipe-detail.html)
12:10:57	41960/41960	---M--	200	added ('OK')	image/jpeg	etag:%22a3e8-555a57b7617b1%22	http://templates.majesticthemes.com/recipepress/images/temp-images/step3.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/step3.jpg	(from http://templates.majesticthemes.com/recipepress/recipe-detail.html)
12:10:59	55134/55134	---M--	200	added ('OK')	image/jpeg	etag:%22d75e-555a57bdcdce8%22	http://templates.majesticthemes.com/recipepress/images/temp-images/step5.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/step5.jpg	(from http://templates.majesticthemes.com/recipepress/recipe-detail.html)
12:11:00	6843/6843	---M--	200	added ('OK')	image/jpeg	etag:%221abb-555a56b97f05a%22	http://templates.majesticthemes.com/recipepress/images/temp-images/recipe-comment1.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/recipe-comment1.jpg	(from http://templates.majesticthemes.com/recipepress/recipe-detail.html)
12:11:00	5746/5746	---M--	200	added ('OK')	image/jpeg	etag:%221672-555a56bb76353%22	http://templates.majesticthemes.com/recipepress/images/temp-images/recipe-comment2.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/recipe-comment2.jpg	(from http://templates.majesticthemes.com/recipepress/recipe-detail.html)
12:11:02	41215/41215	---M--	200	added ('OK')	image/jpeg	etag:%22a0ff-555a5516d5af6%22	http://templates.majesticthemes.com/recipepress/images/temp-images/about-chef-detail.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/about-chef-detail.jpg	(from http://templates.majesticthemes.com/recipepress/recipe-detail.html)
12:11:04	16917/16917	---M-Z	200	added ('OK')	application/javascript	etag:%224215-555a57f0191ca-gzip%22	http://templates.majesticthemes.com/recipepress/js/flexslider/jquery.flexslider-min.js	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/js/flexslider/jquery.flexslider-min.js	(from http://templates.majesticthemes.com/recipepress/recipe-detail.html)
12:11:07	27113/27113	---M--	200	added ('OK')	image/jpeg	etag:%2269e9-555a5623ccd39%22	http://templates.majesticthemes.com/recipepress/images/temp-images/image-overlay.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/image-overlay.jpg	(from http://templates.majesticthemes.com/recipepress/recipe-detail.html)
12:11:15	67211/67211	---M--	200	added ('OK')	image/jpeg	etag:%221068b-555a57c88b23b%22	http://templates.majesticthemes.com/recipepress/images/temp-images/steps-tab1.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/steps-tab1.jpg	(from http://templates.majesticthemes.com/recipepress/recipe-detail2.html)
12:11:20	74536/74536	---M--	200	added ('OK')	image/jpeg	etag:%2212328-555a55da48502%22	http://templates.majesticthemes.com/recipepress/images/temp-images/head-chef.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/head-chef.jpg	(from http://templates.majesticthemes.com/recipepress/our-chefs.html)
12:11:26	31862/31862	---M--	200	added ('OK')	image/jpeg	etag:%227c76-555a5535a8bd8%22	http://templates.majesticthemes.com/recipepress/images/temp-images/chef-team1.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/chef-team1.jpg	(from http://templates.majesticthemes.com/recipepress/our-chefs.html)
12:11:33	36342/36342	---M--	200	added ('OK')	image/jpeg	etag:%228df6-555a555ae7639%22	http://templates.majesticthemes.com/recipepress/images/temp-images/chef-team11.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/chef-team11.jpg	(from http://templates.majesticthemes.com/recipepress/our-chefs.html)
12:11:38	31140/31140	---M--	200	added ('OK')	image/jpeg	etag:%2279a4-555a553848249%22	http://templates.majesticthemes.com/recipepress/images/temp-images/chef-team3.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/chef-team3.jpg	(from http://templates.majesticthemes.com/recipepress/our-chefs.html)
12:11:39	154946/154946	---M--	200	added ('OK')	image/jpeg	etag:%2225d42-555a552ae87a6%22	http://templates.majesticthemes.com/recipepress/images/temp-images/bg-corner-shef.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/bg-corner-shef.jpg	(from http://templates.majesticthemes.com/recipepress/our-chefs.html)
12:11:43	33181/33181	---M--	200	added ('OK')	image/jpeg	etag:%22819d-555a553cfd7e6%22	http://templates.majesticthemes.com/recipepress/images/temp-images/chef-team4.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/chef-team4.jpg	(from http://templates.majesticthemes.com/recipepress/our-chefs.html)
12:11:48	30060/30060	---M--	200	added ('OK')	image/jpeg	etag:%22756c-555a5547e4933%22	http://templates.majesticthemes.com/recipepress/images/temp-images/chef-team6.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/chef-team6.jpg	(from http://templates.majesticthemes.com/recipepress/our-chefs.html)
12:11:49	35939/35939	---M--	200	added ('OK')	image/jpeg	etag:%228c63-555a55417ed75%22	http://templates.majesticthemes.com/recipepress/images/temp-images/chef-team5.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/chef-team5.jpg	(from http://templates.majesticthemes.com/recipepress/our-chefs.html)
12:11:55	42101/42101	---M--	200	added ('OK')	image/jpeg	etag:%22a475-555a554ae2b4d%22	http://templates.majesticthemes.com/recipepress/images/temp-images/chef-team7.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/chef-team7.jpg	(from http://templates.majesticthemes.com/recipepress/our-chefs.html)
12:11:56	39633/39633	---M--	200	added ('OK')	image/jpeg	etag:%229ad1-555a554d9eac9%22	http://templates.majesticthemes.com/recipepress/images/temp-images/chef-team8.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/chef-team8.jpg	(from http://templates.majesticthemes.com/recipepress/our-chefs.html)
12:12:01	35258/35258	---M--	200	added ('OK')	image/jpeg	etag:%2289ba-555a555186b29%22	http://templates.majesticthemes.com/recipepress/images/temp-images/chef-team10.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/chef-team10.jpg	(from http://templates.majesticthemes.com/recipepress/our-chefs.html)
12:12:03	40596/40596	---M--	200	added ('OK')	image/jpeg	etag:%229e94-555a55601614a%22	http://templates.majesticthemes.com/recipepress/images/temp-images/chef-team12.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/chef-team12.jpg	(from http://templates.majesticthemes.com/recipepress/our-chefs.html)
12:12:22	521630/521630	---M--	200	added ('OK')	image/jpeg	etag:%227f59e-555a56e709804%22	http://templates.majesticthemes.com/recipepress/images/temp-images/slide-recipe2-detail.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/slide-recipe2-detail.jpg	(from http://templates.majesticthemes.com/recipepress/recipe-detail2.html)
12:12:40	188796/188796	---M--	200	added ('OK')	image/jpeg	etag:%222e17c-555a56b16d0e2%22	http://templates.majesticthemes.com/recipepress/images/temp-images/post-image-2.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/post-image-2.jpg	(from http://templates.majesticthemes.com/recipepress/blog.html)
12:12:42	11510/11510	---M--	200	added ('OK')	image/jpeg	etag:%222cf6-555a551ccfc02%22	http://templates.majesticthemes.com/recipepress/images/temp-images/author-avatar.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/author-avatar.jpg	(from http://templates.majesticthemes.com/recipepress/single.html)
12:12:46	19925/19925	---M--	200	added ('OK')	image/jpeg	etag:%224dd5-555a55c68af89%22	http://templates.majesticthemes.com/recipepress/images/temp-images/gravatar1.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/gravatar1.jpg	(from http://templates.majesticthemes.com/recipepress/single.html)
12:12:49	18323/18323	---M--	200	added ('OK')	image/jpeg	etag:%224793-555a55c8ced19%22	http://templates.majesticthemes.com/recipepress/images/temp-images/gravatar2.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/gravatar2.jpg	(from http://templates.majesticthemes.com/recipepress/single.html)
12:12:52	16618/16618	---M--	200	added ('OK')	image/jpeg	etag:%2240ea-555a55cc78d44%22	http://templates.majesticthemes.com/recipepress/images/temp-images/gravatar3.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/gravatar3.jpg	(from http://templates.majesticthemes.com/recipepress/single.html)
12:12:56	18477/18477	---M--	200	added ('OK')	image/jpeg	etag:%22482d-555a55cf14535%22	http://templates.majesticthemes.com/recipepress/images/temp-images/gravatar4.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/gravatar4.jpg	(from http://templates.majesticthemes.com/recipepress/single.html)
12:12:57	2236/2236	---M--	200	added ('OK')	image/gif	etag:%228bc-555a54b1fa791%22	http://templates.majesticthemes.com/recipepress/images/loader2.gif	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/loader2.gif	(from http://templates.majesticthemes.com/recipepress/contact.html)
12:13:06	421800/421800	---M--	200	added ('OK')	image/jpeg	etag:%2266fa8-555a56aceb76a%22	http://templates.majesticthemes.com/recipepress/images/temp-images/post-image-1.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/post-image-1.jpg	(from http://templates.majesticthemes.com/recipepress/blog.html)
12:13:09	480953/480953	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22756b9-555a5522e8d29%22	http://templates.majesticthemes.com/recipepress/images/temp-images/banner-blog.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/banner-blog.jpg	(from http://templates.majesticthemes.com/recipepress/css/main.css)
12:13:22	66970/66970	---M--	200	added ('OK')	image/png	etag:%221059a-555a58dd227b5%22	http://templates.majesticthemes.com/recipepress/showcase/laptop.png	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/showcase/laptop.png	(from http://templates.majesticthemes.com/recipepress/showcase/showcase.css)
12:13:22	102326/102326	---M--	200	added ('OK')	image/jpeg	etag:%2218fb6-555a5ee9bd76a%22	http://templates.majesticthemes.com/recipepress/showcase/tomato-bg.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/showcase/tomato-bg.jpg	(from http://templates.majesticthemes.com/recipepress/showcase/showcase.css)
12:13:26	13280/13280	---M--	200	added ('OK')	image/png	etag:%2233e0-555a5ee10829d%22	http://templates.majesticthemes.com/recipepress/showcase/phone.png	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/showcase/phone.png	(from http://templates.majesticthemes.com/recipepress/showcase/showcase.css)
12:13:28	427989/427989	---M--	200	added ('OK')	audio/mpeg	etag:%22687d5-555a51f502293%22	http://templates.majesticthemes.com/recipepress/audio/very_romantic_piano.mp3	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/audio/very_romantic_piano.mp3	(from http://templates.majesticthemes.com/recipepress/blog.html)
12:13:42	567663/567663	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%228a96f-555a5f5b82e69%22	http://templates.majesticthemes.com/recipepress/showcase/var3.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/showcase/var3.jpg	(from http://templates.majesticthemes.com/recipepress/index.html)
12:15:57	2697609/2697609	---M--	200	added ('OK')	video/mp4	etag:%22292989-555a5fbfe7741%22	http://templates.majesticthemes.com/recipepress/video/fh2.mp4	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/video/fh2.mp4	(from http://templates.majesticthemes.com/recipepress/variation4.html)
12:15:58	1242168/1242168	---M--	200	added ('OK')	image/jpeg	etag:%2212f438-555a58b6a8269%22	http://templates.majesticthemes.com/recipepress/showcase/laptop-site-small.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/showcase/laptop-site-small.jpg	(from http://templates.majesticthemes.com/recipepress/showcase/showcase.css)
12:16:04	48168/48168	---M--	200	added ('OK')	image/jpeg	etag:%22bc28-555a57bace746%22	http://templates.majesticthemes.com/recipepress/images/temp-images/step4.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/step4.jpg	(from http://templates.majesticthemes.com/recipepress/recipe-detail.html)
12:16:04	48412/48412	---M--	200	added ('OK')	image/jpeg	etag:%22bd1c-555a57b3d7b29%22	http://templates.majesticthemes.com/recipepress/images/temp-images/step2.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/step2.jpg	(from http://templates.majesticthemes.com/recipepress/recipe-detail.html)
12:16:47	2332878/2332878	---M--	200	added ('OK')	image/jpeg	etag:%222398ce-555a58f1f6a3b%22	http://templates.majesticthemes.com/recipepress/showcase/phone-site-small.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/showcase/phone-site-small.jpg	(from http://templates.majesticthemes.com/recipepress/showcase/showcase.css)
